id,rated,variant,speed,perf,created_at_ms,last_move_at_ms,status,winner,moves,turns,opening_name,opening_eco,white_name,white_id,white_rating,black_name,black_id,black_rating,created_at,last_move_at
Fvv1yF95,True,standard,bullet,bullet,1760096825745,1760096923173,resign,black,e4 c5 Nf3 d6 d4 cxd4 Qxd4 Nc6 Bb5 Bd7 Bxc6 Bxc6 O-O Nf6 Re1 e6 c4 Be7 Nc3 O-O b3 a6 Bg5 Rc8 Rad1 h6 Bh4 Qc7 Bg3 Rfd8 c5 dxc5 Bxc7 Rxd4 Nxd4 cxd4 Be5 dxc3 Bxc3 b5 e5 Nd5 Bd4 Bb7 g3 g6 f4 h5 Kf2 Bc5 Bxc5 Rxc5 Rc1 Rxc1 Rxc1 Nb4 a3 Nd3+ Ke3 Nxc1 Kd4 Nxb3+ Kc3 Bd5 Kb4 a5+ Kxb5 Kg7 a4 Kh6 h4 g5 fxg5+ Kg6 Kb6 Kf5 Kc7 Kxe5 g6 fxg6 Kd7 Kf5 g4+ hxg4 Ke7 g3 Kf7 g2 h5 gxh5 Kg7 g1=Q+ Kh6 Qg4 Kh7 h4 Kh8 h3,,Sicilian Defense: Chekhover Variation,B53,davethebrave1,davethebrave1,2214,spellbind,spellbind,2187,2025-10-10 11:47:05.745,2025-10-10 11:48:43.173
9bTj4fj5,True,standard,bullet,bullet,1760089725531,1760089735382,timeout,white,e4 c5 Nc3 d6 Nf3 g6 d4 cxd4 Qxd4 Nc6 Qxh8,,Sicilian Defense: Closed,B23,Slaventii82,slaventii82,2140,spellbind,spellbind,2194,2025-10-10 09:48:45.531,2025-10-10 09:48:55.382
LD14nwGz,True,standard,bullet,bullet,1760089589444,1760089719735,outoftime,black,d4 c6 c4 d5 Nc3 Nf6 Nf3 g6 cxd5 cxd5 Bf4 a6 a4 Nc6 h3 Bg7 e3 O-O Bd3 Nb4 Bb1 e6 O-O Nc6 Bg5 h6 Bf4 Ne7 Bd3 Nf5 Qe2 Bd7 b4 Rc8 Rfc1 Re8 b5 a5 Rc2 b6 Rac1 Qe7 Ne5 Nd6 Nc6 Qf8 Bxd6 Qxd6 Nd1 Rf8 f3 Ne8 Nf2 Bf6 Kh1 Bxc6 Rxc6 Rxc6 Rxc6 Qb8 Ng4 Bg7 Ne5 Nd6 f4 Rd8 g4 Nc4 Bxc4 dxc4 Nxc4 e5 Nxb6 exd4 exd4 Re8,,Slav Defense: Schlechter Variation,D15,spellbind,spellbind,2200,Ayostin,ayostin,2201,2025-10-10 09:46:29.444,2025-10-10 09:48:39.735
TSQ6MLfv,True,standard,bullet,bullet,1760089485061,1760089580402,resign,white,d4 g6 c4 Bg7 Nc3 c5 d5 Qb6 Nf3 e6 e4 Ne7 Be2 exd5 exd5 d6 O-O O-O Re1 Bf5 h3 Nd7 g4 Bxg4 hxg4 Qb4 Qc2 Ne5 Nd2 f5 g5 Qa5 f4 Ng4 Bxg4 fxg4 Rxe7 Rxf4 Nb3 Qd8 Rxg7+ Kxg7 Bxf4 Qd7 Rf1 Rf8 Ne4 Re8 Nxd6 Re4 Nxc5,,Queen's Pawn Game: Modern Defense,A40,spellbind,spellbind,2194,ForksAndKnives,forksandknives,2163,2025-10-10 09:44:45.061,2025-10-10 09:46:20.402
UJDsOjfy,True,standard,bullet,bullet,1760089356626,1760089480371,outoftime,white,d4 e5 dxe5 Nc6 Nf3 Qe7 Nc3 f6 e4 d6 Be3 Bg4 Bb5 O-O-O Qe2 Bxf3 gxf3 fxe5 O-O-O Nd4 Bxd4 exd4 Nd5 c6 Nxe7+ Nxe7 Bd3 c5 Qd2 Nc6 Bc4 h6 Be6+ Kc7 Bd5 Ne7 Rhg1 Nxd5 exd5 g5 f4 Be7 fxg5 Bxg5 f4 Bh4 Rg7+ Rd7 Rxd7+ Kxd7 Qd3 Be7 Qf5+ Kd8 Re1 Re8 Re6 b5 Qd3 a6 a4 c4 Qxd4 Bf8 Qb6+ Kd7 Qb7+ Kd8 Qxa6 Rxe6 dxe6 Ke7 axb5 d5 Qb7+ Kxe6 Qc6+ Bd6 b6 h5 f5+ Ke5 f6 h4 f7 h3 Qxd6+ Kxd6 f8=Q+ Kc6 Qb8 Kc5 b7 Kd4 Qc8 Ke4 b8=Q d4 Qd6 Ke3 Qe8+ Kf2 Qxd4+ Kg2 Qg8+,,Englund Gambit: Main Line,A40,spellbind,spellbind,2189,tornikee66,tornikee66,2189,2025-10-10 09:42:36.626,2025-10-10 09:44:40.371
vh94kj0t,True,standard,bullet,bullet,1760089246191,1760089354408,resign,white,e4 c5 g3 d6 Bg2 Nf6 Ne2 g6 Nbc3 Bg7 d3 O-O O-O a6 f4 Nc6 Nd5 e6 Nxf6+ Bxf6 c3 Bg7 Be3 f5 d4 cxd4 Nxd4 Bd7 Nxc6 Bxc6 exf5 Bxg2 Kxg2 gxf5 Qb3 Qc7 Rae1 Rfe8 Bd4 d5 Bxg7 Qxg7 Re5 h5 Rfe1 Qg6 c4 dxc4 Qxc4 h4 Rxe6 Rxe6 Qxe6+ Qxe6 Rxe6 Rc8 gxh4 Rc2+ Kg3 Rxb2 h5 Kh7 h3 Rxa2 Kh4 Rb2 Kg5 Rg2+ Kxf5 b5 Rxa6 b4 Rb6 Rb2 h6 b3 h4 Rb1 Kg5 b2 Kh5 Kh8 Rb7,,Sicilian Defense: Lasker-Dunne Attack,B20,Peace_Love_Respect,peace_love_respect,2202,spellbind,spellbind,2194,2025-10-10 09:40:46.191,2025-10-10 09:42:34.408
K3rz2VNF,True,standard,bullet,bullet,1760089143886,1760089213424,outoftime,black,d4 d5 Nf3 c6 c3 Nf6 Bf4 e6 h3 Nbd7 Ne5 c5 dxc5 Nxc5 e3 Bd6 Bb5+ Bd7 Bxd7+ Ncxd7 Nxd7 Qxd7 Bxd6 Qxd6 O-O O-O Nd2 Rfd8 Nf3 Rac8 Qb3 b6 Rad1 a5 a3 Ne4 Nd4 Nc5 Qc2 Qd7 f3 e5 Nf5 Qe6 Ng3 Qf6,,Queen's Pawn Game: Zukertort Variation,D02,jibhyekal,jibhyekal,2183,spellbind,spellbind,2188,2025-10-10 09:39:03.886,2025-10-10 09:40:13.424
x6QR5JoT,True,standard,bullet,bullet,1760089077039,1760089133802,mate,black,d4 d5 c4 Nf6 Nc3 e6 cxd5 exd5 Bg5 Be6 e3 Be7 Bd3 Ne4 Bxe7 Nxc3 bxc3 Qxe7 Nf3 O-O h3 c5 O-O c4 Be2 Nc6 Nd2 Qg5 Bf3 Bxh3 Kh2 Be6 Rh1 Ne7 Kg1 Nf5 Qc2 g6 e4 Nh4 Be2 Qxg2#,,"Queen's Gambit Declined: Exchange Variation, Positional Variation",D35,spellbind,spellbind,2195,shaarik1,shaarik1,2152,2025-10-10 09:37:57.039,2025-10-10 09:38:53.802
MtvrAYCz,True,standard,bullet,bullet,1760089003632,1760089070908,resign,black,d4 d5 Nc3 c6 Bf4 Nf6 e3 e6 Nf3 Bd7 Bd3 Bc8 O-O Nbd7 Ne2 Be7 h3 Kf8 c4 h6 cxd5 exd5 Rc1 Ke8 b4 Kf8 a4 g6 Bh2 Kg7 b5 Qb6 bxc6 bxc6 Qc2 Bb7 Ne5 Nxe5 Bxe5 Rhe8 Nf4 Kg8 Qa2 Ne4 Bxe4 dxe4 Ne2 c5 dxc5 Bxc5 Rb1 Qe6 Bd4 Qxa2 Rxb7 Bxd4 Nxd4 Qd5 Rc1 Qxb7,,Queen's Pawn Game: Chigorin Variation,D00,Schachtermite,schachtermite,2198,spellbind,spellbind,2189,2025-10-10 09:36:43.632,2025-10-10 09:37:50.908
DXn9SsKQ,True,standard,bullet,bullet,1760088869499,1760088994213,mate,black,d4 d5 c4 c6 Nf3 Nf6 Nc3 Bf5 e3 e6 cxd5 exd5 Qb3 Qb6 Be2 Nbd7 O-O Be7 Rd1 O-O Bd2 Rfe8 Rac1 h6 Be1 Bh7 h3 Bd6 Bd2 Rad8 Na4 Qxb3 axb3 g5 Nc5 Nxc5 dxc5 Bc7 b4 Ne4 Be1 f5 Nd4 f4 f3 Ng3 Bd3 Rxe3 Bxh7+ Kxh7 Bxg3 fxg3 Re1 Rde8 Rxe3 Rxe3 Nf5 Re2 b3 Kg6 Nd4 Rd2 Ne6 Be5 f4 gxf4 Rf1 Kf5 Nf8 Rb2 Nd7 Bd4+ Kh1 Rxb3 Nf8 Rxb4 Nd7 Rc4 h4 Bxc5 Nb8 Be3 Nd7 d4 Nb8 d3 Nd7 d2 Nb6 Rc1 Rxc1 dxc1=Q#,,Slav Defense: Three Knights Variation,D15,spellbind,spellbind,2194,BertoLawson,bertolawson,2245,2025-10-10 09:34:29.499,2025-10-10 09:36:34.213
pQnfadyU,True,standard,bullet,bullet,1760088732395,1760088863177,outoftime,white,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6 f3 e6 Be3 b5 Qd2 Nbd7 g4 Bb7 O-O-O b4 Na4 Qa5 b3 Rc8 Kb1 d5 g5 Nh5 exd5 Bxd5 Bg2 Nc5 Nxc5 Bxc5 f4 Bxg2 Qxg2 O-O Qg4 g6 h4 Rfd8 Nxe6 fxe6 Qxe6+ Kh8 Qe5+ Ng7 Rxd8+ Rxd8 Qxc5 Qxc5 Bxc5 Rc8 Bxb4 Kg8 Rd1 Nf5 Bc3 h6 Bf6 hxg5 hxg5 Re8 Rd8 Kf7 Rxe8 Kxe8 Kb2 Kd7 a4 Kc6 Kc3 Kc5 Kd3 Ne3 Kxe3 Kb4 Ke4 Ka3 Ke5 Kb2 f5 Kxc2 fxg6 Kc3 g7 Kxb3 g8=Q+ Ka3 Qa8 Kb2 Qxa6 Ka2 Qe6+,,"Sicilian Defense: Scheveningen Variation, English Attack, with f3",B90,MichaelCarell,michaelcarell,2193,spellbind,spellbind,2200,2025-10-10 09:32:12.395,2025-10-10 09:34:23.177
JYX4M9E3,True,standard,bullet,bullet,1760078312403,1760078437812,outoftime,black,g3 d5 Bg2 Nf6 d3 c5 Nf3 Nc6 Bg5 Bg4 Bxf6 gxf6 Nbd2 h5 c3 e6 Qa4 Qc7 O-O-O Bd6 Kb1 a6 h4 b5 Qb3 Bf5 Ne4 Be7 Ned2 Na5 Qc2 c4 e4 Bg6 exd5 Bxd3 Nd4 Bxc2+ Kxc2 exd5 Bxd5 Rd8 Bf3 f5 Nxf5 Kf8 Rde1 Bf6 Re3 Nc6 Bxc6 Qxc6 g4 hxg4 Rhe1 Rxh4 Nxh4 Bxh4 Ne4 Qg6 Kc1 f5 Nc5 Bxf2 Re8+ Rxe8 Nd7+ Kg7 Rxe8 Qxe8 Nf6 Qe1+ Kc2 Kxf6 b4 Qe2+ Kc1 Be3+ Kb1 Qd2,,Hungarian Opening,A00,BLACKE4G1E,blacke4g1e,2187,spellbind,spellbind,2194,2025-10-10 06:38:32.403,2025-10-10 06:40:37.812
hyRT1eu1,True,standard,blitz,blitz,1760043463907,1760043662330,resign,black,d4 Nf6 c4 e6 g3 b6 Bg2 Nc6 Nc3 Bb7 Bg5 Be7 e3 d5 cxd5 Nxd5 Bxe7 Qxe7 Qa4 Qd6 Nge2 O-O O-O Nf6 Ne4 Nxe4 Bxe4 Na5 Nc3 Bxe4 Nxe4 Qd5 Nc3 Qd6 Rac1 Nb7 Ne4 Qd5 Qc6 Rac8 b3 Nd6 Nxd6 Qxd6 Qb7 a5 Rc6 Qd5 Rfc1 Qf3 Rxc7 Qxb7,,Catalan Opening,E00,spellbind,spellbind,2053,OceanARN,oceanarn,2073,2025-10-09 20:57:43.907,2025-10-09 21:01:02.330
5ouFpoLb,True,standard,blitz,blitz,1760026517160,1760026572238,mate,white,d4 d5 c4 Nf6 cxd5 Nxd5 e4 Nb6 Nc3 e6 Bd3 Bb4 Nf3 O-O e5 c5 Bxh7+ Kxh7 Ng5+ Kg6 Qd3+ Kh5 Qh7+ Kg4 Qh3#,,Queen's Gambit Declined: Marshall Defense,D06,spellbind,spellbind,2047,Nadir035,nadir035,2057,2025-10-09 16:15:17.160,2025-10-09 16:16:12.238
Q7DHOceO,True,standard,blitz,blitz,1760026117587,1760026502782,outoftime,black,e4 c5 c3 d5 exd5 Qxd5 Nf3 Nf6 Be2 Nc6 O-O Bg4 Na3 e6 Nc2 Be7 Ne3 Qh5 h3 Bxf3 Bxf3 Qg6 Bxc6+ bxc6 Qf3 O-O Nc4 Nd5 Ne5 Qf6 Qxf6 Bxf6 Nxc6 Rfc8 Na5 Rab8 Nc4 Nf4 b3 Nd3 Ba3 h5 f4 e5 Rf3 e4 Re3 Re8 Rf1 Bh4 Nd6 f5 Nxf5 Be7 Rxe4 Bf6 Rxe8+ Rxe8 Rf3 Re1+ Kh2 Nc1 Bxc1 Rxc1 d4 cxd4 cxd4 g6 Nd6 Bxd4 Rd3 Bb6 Nc4 Bc5 g4 hxg4 hxg4 Bb4 Kg3 Kf7 a3 Be1+ Kf3 Rc2 Ne5+ Kf6 g5+ Kf5 b4 Rf2+ Ke3 Rxf4 Rd5 Re4+ Kd3 Rxe5 Rd7 a6 Rd6 a5 Kc4 axb4 axb4 Kxg5 b5 Bf2 b6 Bxb6 Rxb6 Re4+ Kd3 Rf4 Ke3 Rf5 Ke2 Kh5 Rb8 g5 Rh8+ Kg4,,"Sicilian Defense: Alapin Variation, Barmen Defense",B22,Smart2005,smart2005,2065,spellbind,spellbind,2041,2025-10-09 16:08:37.587,2025-10-09 16:15:02.782
88VBCVsq,True,standard,bullet,bullet,1760022156050,1760022282335,outoftime,black,d4 d5 c4 e5 dxe5 d4 Nf3 Nc6 a3 Be6 e3 dxe3 Qxd8+ Rxd8 Bxe3 Nh6 Bxh6 gxh6 Nc3 Bg7 Be2 Nxe5 Nxe5 Bxe5 O-O Rd2 f4 Bxc3 Bh5 Bxb2 f5 Bxa1 fxe6 Bd4+ Kh1 Rf8 h4 Rf2 Re1 Ke7 exf7+ Kf6 Rd1 c5 g3 Be5 g4 Kg7 Kg1 Rb2 Re1 Bd4+ Kf1 Rxf7+ Bxf7 Kxf7 Re4 Kf6 Rf4+ Ke5 Re4+ Kxe4 g5 Rb1+ Ke2 hxg5,,"Queen's Gambit Declined: Albin Countergambit, Normal Line",D08,spellbind,spellbind,2200,Armalianshup,armalianshup,2203,2025-10-09 15:02:36.050,2025-10-09 15:04:42.335
y9Em1P9O,True,standard,bullet,bullet,1760022136990,1760022153088,mate,black,d4 d5 c4 Nf6 cxd5 Bg4 Nc3 c6 dxc6 Nxc6 Qb3 Nxd4 Qxb7 Nc2#,,Queen's Gambit Declined: Marshall Defense,D06,spellbind,spellbind,2206,sajkodelija,sajkodelija,2194,2025-10-09 15:02:16.990,2025-10-09 15:02:33.088
3o29V8dA,True,standard,bullet,bullet,1760016718791,1760016847450,outoftime,black,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6 a4 e5 Nf3 Be7 h3 h6 Bc4 O-O O-O Be6 Bxe6 fxe6 Be3 Nc6 Qd2 Kh7 Rad1 Ng8 Rfe1 Qc7 Rf1 Rad8 a5 Nxa5 Qe2 Nc4 Bc1 Nf6 Qd3 b5 Nd2 d5 Nxc4 dxc4 Qe3 Bc5 Qg3 b4 Ne2 Nxe4 Qh4 Nf6 Ng3 e4 Nxe4 Nxe4 Qxe4+ Kg8 Qg6 Rf6 Qh5 Rxd1 Rxd1 Bxf2+ Kh1 Bc5 Qe8+ Bf8 Qh5 Qf7 Qf3 Rxf3 gxf3 Qxf3+ Kh2 Qxd1 Bf4 Qb1 Bd2 Qxb2 Bc3 Qxc2+,,Sicilian Defense: Najdorf Variation,B90,DASYODIAMSAY,dasyodiamsay,2107,spellbind,spellbind,2201,2025-10-09 13:31:58.791,2025-10-09 13:34:07.450
0aulxOgd,True,standard,blitz,blitz,1759992291982,1759992365319,resign,black,d4 c5 d5 e5 c4 d6 e4 Be7 Nc3 Bg5 Bd3 Bxc1 Qxc1 Ne7 Rb1 O-O b4 Nd7 Nge2 Ng6 bxc5 Nxc5 Bc2 a6 Na4 Nxa4 Bxa4 Qa5+ Nc3 Nf4 Rb2 Nd3+,,Benoni Defense: Old Benoni,A44,spellbind,spellbind,2045,Fardidge,fardidge,2121,2025-10-09 06:44:51.982,2025-10-09 06:46:05.319
1n8h1tKW,True,standard,blitz,blitz,1759991760319,1759992077035,outoftime,white,d4 d5 c4 e6 Nf3 Nf6 Nc3 Bb4 Bg5 O-O e3 h6 Bh4 a6 Bd3 c5 cxd5 cxd4 Nxd4 exd5 O-O Bxc3 bxc3 Nc6 Rc1 g5 Bg3 Bg4 Qb3 Na5 Qb4 Rc8 Nf5 Bxf5 Bxf5 Rc4 Qb2 b5 Be5 Nd7 Bd4 Nc6 Bd3 Ra4 Bc2 Rc4 Bb3 Nxd4 cxd4 Rxc1 Rxc1 Nb6 Rc6 Qb8 Rxh6 Kg7 Rh3 Rc8 Qb1 f5 g4 Rh8 Rxh8 Kxh8 Qxf5 Qd8 Bc2 Qe7 Qg6 Nc4 Qh6+ Kg8 Bf5 a5 Be6+ Qxe6 Qxe6+ Kg7 Qxd5 a4 Qxb5 Nd2 Qxg5+ Kf7 Qa5 Nf3+ Kg2 Ng5 Qxa4 Ne4 Qd7+ Kf6 Qd8+ Kg6 Qg8+ Kf6 Qh8+ Kg6 Qh5+ Kg7 Qf5 Nd2 d5 Nb1 Qd7+ Kg6 Qb7 Nc3 d6 Ne2 d7,,Queen's Gambit Declined: Ragozin Defense,D38,spellbind,spellbind,2040,Basilio_cat,basilio_cat,2014,2025-10-09 06:36:00.319,2025-10-09 06:41:17.035
PiHhBwg7,True,standard,blitz,blitz,1759991440712,1759991740220,resign,white,e4 c5 a3 Nc6 b4 b6 b5 Nb8 c3 Bb7 e5 d6 f4 Nh6 d4 cxd4 cxd4 e6 Nf3 Nd7 Bb2 Be7 Bd3 O-O O-O dxe5 fxe5 a6 Nbd2 axb5 Bxb5 Nf5 Qe2 Nb8 g4 Nh6 h3 Nc6 Ne4 f5 exf6 gxf6 Ng3 Qd5 Bc4 Qd6 Bxe6+ Kh8 d5 Ne5 Nxe5 fxe5 Bxe5+ Qxe5 Qxe5+,,Sicilian Defense: Mengarini Variation,B20,Smerkalos,smerkalos,2039,spellbind,spellbind,2046,2025-10-09 06:30:40.712,2025-10-09 06:35:40.220
D313mCY0,True,standard,blitz,blitz,1759958400651,1759958658145,timeout,white,e4 c5 Nf3 d6 Bc4 g6 O-O Bg7 c3 Nc6 d4 cxd4 cxd4 d5 exd5 Na5 Qd3 Nxc4 Qxc4 Nf6 Qb5+ Qd7 Qxd7+ Bxd7 Ne5 Nxd5 Nxd7 Kxd7 Be3 Rac8 Nd2 Rc2 Ne4 Rxb2 Nc5+ Kd6 Rab1 Rxb1 Rxb1 b6 Ne4+ Kd7 a4 Rc8 a5 Rc2 axb6 axb6 h3 h5 Ra1 Ke6 Ra6 Kf5 Ng3+ Ke6 Ne4 h4 Ra7 Nxe3 fxe3 Re2 Ra3 Kd5 Nc3+ Kc4 Nxe2 b5 Rc3+ Kb4 Kf2 Bf6 Kf3 Bg5 Ke4 e6 Kd3 Be7 Rc7 Bd6 Rxf7 Ka3 Kc2 b4 Kb1 Kb3 Rf6,,Sicilian Defense: Modern Variations,B50,NeemaKraa,neemakraa,2068,spellbind,spellbind,2051,2025-10-08 21:20:00.651,2025-10-08 21:24:18.145
pzAlU33c,True,standard,blitz,blitz,1759958130103,1759958395531,resign,black,d4 d5 c4 dxc4 e4 Nf6 Nc3 Nc6 d5 Ne5 f4 Nd3+ Bxd3 cxd3 Qxd3 e6 Nf3 exd5 Nxd5 Nxd5 Qxd5 Qxd5 exd5 Bg4 O-O O-O-O Ne5 Bc5+ Kh1 Be2 Re1 Rxd5 Nxf7 Rf8 Ng5 h6 Ne6 Re8 Nxc5 Rxc5 Bd2 Rc2 Bc3 Rg8 Kg1 g5 fxg5 Rxg5 g3 h5 Rac1 Rxc1 Rxc1 h4 Kf2 Ba6 Be5 Rxe5 g4 h3 Kg3 Re3+ Kh4 c6 Rd1 Bd3 g5 Kc7 Kh5 Be2+,,"Queen's Gambit Accepted: Central Variation, Alekhine System",D20,spellbind,spellbind,2058,Kudinman,kudinman,2012,2025-10-08 21:15:30.103,2025-10-08 21:19:55.531
6XPtxjoa,True,standard,blitz,blitz,1759947750570,1759948109429,mate,white,d4 e6 c4 g6 Nc3 Bg7 e4 b6 Nf3 Bb7 Be3 Qe7 Be2 Nc6 Qd2 O-O-O a4 f5 d5 Ne5 a5 fxe4 Nxe4 exd5 cxd5 Nxf3+ Bxf3 Nf6 Nxf6 Bxf6 axb6 axb6 O-O Qd6 Rfc1 Rhf8 Bf4 Be5 Bxe5 Qxe5 d6 c6 Qb4 b5 Qa5 Qxd6 Qxb5 Rxf3 gxf3 Re8 Ra7 Re1+ Kg2 Rxc1 Qxb7+ Kd8 Ra8+ Ke7 Qc8 Qf6 Qd8+ Ke6 Qg8+ Kd6 Qb8+ Ke7 Qb4+ c5 Qe4+ Qe6 Qh4+ Kf7 Qxh7+ Kf6 Rf8+ Ke5 Qh8+ Kd5 Rf6 Qe1 Qg8+ Kd4 Rd6+ Ke5 Qd5+ Kf4 Rf6#,,Horwitz Defense,A40,spellbind,spellbind,2050,Irfan_Najib_BTS207,irfan_najib_bts207,2153,2025-10-08 18:22:30.570,2025-10-08 18:28:29.429
0ofEvq8n,True,standard,blitz,blitz,1759947592309,1759947728733,mate,black,d4 d5 c3 c5 e3 Nf6 Nf3 Nc6 Bb5 Bg4 Bxc6+ bxc6 O-O e6 h3 Bh5 Nbd2 Bd6 Qa4 Qc7 g4 Bg6 a3 O-O Nh4 Bd3 Re1 cxd4 cxd4 c5 Qb3 c4 Qc3 Qe7 Ng2 Ne4 Nxe4 Bxe4 Bd2 Rac8 Rf1 Bf3 Ne1 Qf6 Nxf3 Qxf3 Rae1 Qxh3 f3 Qh2#,,Queen's Pawn Game,D00,asalb,asalb,1977,spellbind,spellbind,2046,2025-10-08 18:19:52.309,2025-10-08 18:22:08.733
kfg8PeQU,True,standard,blitz,blitz,1759940641403,1759940847758,resign,white,d4 d5 c4 Bf5 cxd5 Bxb1 Rxb1 Qxd5 Nf3 Qxa2 Bf4 c6 e4 Nf6 Qc2 e6 Bc4 Bb4+ Nd2 Qa5 f3 O-O O-O Nbd7 Nb3 Qd8 e5 Nd5 Bd2 Be7 Qe4 N7b6 Bd3 g6 Qg4 Re8 f4 a5 f5 a4 f6 Bf8 Nc5 Qc7 Qh4 Nd7 Bh6 Nxc5 Bxf8,,Queen's Gambit Declined: Baltic Defense,D06,spellbind,spellbind,2040,magnusCarlsenPI,magnuscarlsenpi,2054,2025-10-08 16:24:01.403,2025-10-08 16:27:27.758
5TtBMxKa,True,standard,blitz,blitz,1759905625443,1759905908570,resign,white,d4 d5 c4 c6 Nf3 Nf6 Bg5 Ne4 Bh4 Nd7 e3 Ndf6 a3 Bg4 Be2 e6 Nbd2 Be7 O-O O-O Rc1 Rc8 Nxe4 Nxe4 Bxe7 Qxe7 Ne5 Bxe2 Qxe2 c5 f3 Nd6 cxd5 exd5 Rfe1 cxd4 exd4 Rxc1 Rxc1 f6 f4 fxe5 fxe5 Ne4 h3 Qg5 Rc7 h6 Rxb7 Rf2 Qg4 Qxg4 hxg4 a5 Rb5 a4 Rxd5 Rxb2 Ra5 Nc3 Rc5 Rb3 d5 Kf7 Rc7+ Kf8 d6 Nd5 Rc8+ Kf7 d7,,Slav Defense: Bonet Gambit,D11,Myauno,myauno,2112,spellbind,spellbind,2044,2025-10-08 06:40:25.443,2025-10-08 06:45:08.570
H4lhRtqb,True,standard,blitz,blitz,1759905233666,1759905614904,outoftime,black,d4 Nf6 c4 e6 g3 Nc6 Bg2 b6 Nc3 Bb4 Nf3 Bxc3+ bxc3 Ba6 Nd2 Rc8 O-O Na5 Qa4 O-O Re1 d6 c5 dxc5 dxc5 Qd7 c6 Qe8 Nb3 Nd5 Nxa5 bxa5 Qxa5 Bc4 Qa4 Nb6 Qb4 Bd5 Bxd5 Nxd5 Qc5 Ra8 e4 Ne7 Bf4 Nxc6 Bxc7 Qd7 Bf4 Rfc8 Red1 Qe8 Rab1 Ne7 Qe3 Ng6 Bd6 Qc6 e5 Qxc3 Rd3 Qc2 Rdb3 Qxa2 Rb7 Qd5 Rxa7 Rxa7 Qxa7 h6 Qd7 Ra8 Qb7 Re8 Qxd5 exd5 Rd1 Nxe5 Rxd5 Nf3+ Kg2 Ng5 Bf4 Ne6 Rf5 f6,,Catalan Opening,E00,spellbind,spellbind,2049,Myauno,myauno,2107,2025-10-08 06:33:53.666,2025-10-08 06:40:14.904
nwutu6XH,True,standard,blitz,blitz,1759904910157,1759905204420,resign,white,e4 c5 Nc3 g6 g3 Bg7 Bg2 Nc6 d3 e6 Be3 d6 Qd2 Nf6 h3 h6 Nge2 Bd7 f4 Rb8 g4 b5 Ng3 b4 Nce2 Ng8 c3 bxc3 bxc3 Nge7 f5 gxf5 gxf5 exf5 exf5 Be5 Bf4 Qa5 f6 Ng6 Bxe5 Ngxe5 Ne4 Qc7 O-O Nd8 Nf4 Bc6 d4 Nc4 Qe2 Bxe4 Qxe4+ Kf8 Nd5 Qc6 Qe7+ Kg8 Rf4 Ne6 Rg4+ Ng5 Qe2 Qa4 Ne7+ Kh7 Qd3+,,Sicilian Defense: Closed,B24,GriMer1959,grimer1959,2075,spellbind,spellbind,2055,2025-10-08 06:28:30.157,2025-10-08 06:33:24.420
WtvIb1jS,True,standard,blitz,blitz,1759861012869,1759861355127,outoftime,white,d4 d5 c4 c6 Nc3 Nf6 Nf3 dxc4 a4 Bg4 Ne5 Bh5 Nxc4 e6 Bg5 Be7 g3 h6 Bf4 O-O Bg2 Bg6 Ne5 Bh7 O-O Nbd7 Nc4 Nd5 Bd6 N7b6 Bxe7 Qxe7 Ne5 Rfd8 a5 Nd7 Nf3 N7f6 Re1 Ne4 Qb3 Bg6 Ne5 Nexc3 Nxg6 fxg6 bxc3 Kh7 e4 Nf6 e5 Nd5 Be4 Rf8 h4 Qf7 Qc2 Nxc3 Bd3 Nd5 h5 Kg8 Bxg6 Qf3 Rab1 Rab8 a6 b6 Be4 Qxh5 Qxc6 Qf7 Rb2 Ne7 Qc4 Nf5 Rb3 Nxg3 Rf3 Qxf3 Bxf3 Rxf3 fxg3 Rxg3+ Kh2 Rg5 Qxe6+ Kh7 Rg1 Rxg1 Kxg1 Rf8 d5 Rf4 d6 Ra4 Qc8 Ra1+ Kg2 Re1 d7 Re2+ Kf3,,Slav Defense: Steiner Variation,D16,spellbind,spellbind,2050,jheel_16,jheel_16,1987,2025-10-07 18:16:52.869,2025-10-07 18:22:35.127
mBKWTaKx,True,standard,blitz,blitz,1759860756578,1759861007286,mate,white,e4 c5 Nf3 d6 Bc4 Nf6 Nc3 Nc6 d3 g6 Ng5 Bg7 Nxf7 Qa5 Nxh8 Bxh8 Bd2 Bd7 O-O O-O-O Nd5 Qa4 b3 Qa3 Bc1 Qa5 Bd2 Qa3 Bc3 Nxd5 Bxh8 Nf6 Bxf6 exf6 Qc1 Qa5 c3 Ne7 b4 Qc7 bxc5 Qxc5 a4 d5 exd5 Nxd5 Bxd5 Qxd5 c4 Qd4 Qe3 Qd6 Qxa7 Bc6 Rad1 Qf4 d4 Be4 d5 Qg5 f3 Bc2 Rc1 Bd3 Rfd1 Bf5 Qa8+ Kc7 d6+ Kd7 Qxb7+ Ke8 Qe7#,,Sicilian Defense: Modern Variations,B50,Adakanton,adakanton,2063,spellbind,spellbind,2055,2025-10-07 18:12:36.578,2025-10-07 18:16:47.286
