id,rated,variant,speed,perf,created_at_ms,last_move_at_ms,status,winner,moves,turns,opening_name,opening_eco,white_name,white_id,white_rating,black_name,black_id,black_rating,created_at,last_move_at
TGnYZX85,True,standard,blitz,blitz,1662978121309,1662978331455,resign,white,b3 e5 Bb2 Nc6 e3 d6 Nf3 Be6 Nc3 Nf6 g3 Be7 h3 Qd7 g4 h6 Bd3 O-O-O Bc4 d5 Bb5 Bd6 Bxc6 Qxc6 Qe2 d4 exd4 exd4 Nb5 Bf4 Nbxd4 Qd5 c4 Qd7 Bc3 Bxg4 hxg4 Rhe8 Ne6 Rxe6 Ne5 Bxe5 Bxe5 Ne8 f4 f6 O-O-O fxe5 fxe5 c6 d4 Nc7 Rhe1 Kb8 Rd3 Rde8 Red1 g6 c5 Nd5 a4 g5 Rh1 a6 Rxh6 Qf7 Rxe6 Qxe6 Rg3 Nf4 Qe3 Qd5 Rf3 Rh8 Rxf4 Rh1+ Kd2 gxf4 Qe2 Qg2 Qxg2 f3 Qxf3,,Nimzo-Larsen Attack: Modern Variation,A01,said77hadi,said77hadi,1755,Mouseslippin_Jimmy,mouseslippin_jimmy,1777,2022-09-12 10:22:01.309,2022-09-12 10:25:31.455
aDDj0rcM,True,standard,blitz,blitz,1662977881914,1662978105319,resign,black,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 e5 Nb5 d6 N1c3 Nf6 Bg5 Be6 Be2 Be7 O-O a6 Na3 O-O Bxf6 Bxf6 Nd5 Bg5 c3 f6 Nc2 b5 a4 bxa4 Rxa4 Bd7 Rxa6 Re8 Rxa8 Qxa8 Nc7 Qa2 Nxe8 Bxe8 b4 Bf7 Ne3 Bb3 Qxd6 h6 Nf5 Ba4 Bc4+ Qxc4 Qb8+ Nxb8,,Sicilian Defense: Kalashnikov Variation,B32,Mouseslippin_Jimmy,mouseslippin_jimmy,1784,thegreatmohamad,thegreatmohamad,1653,2022-09-12 10:18:01.914,2022-09-12 10:21:45.319
4QLMB1ip,True,standard,blitz,blitz,1662977801479,1662977855274,resign,black,e4 c5 Nc3 e6 Nf3 Nc6 d4 cxd4 Nxd4 a6 Nxc6 bxc6 Bd3 d5 O-O Bd6 Nxd5 cxd5,,Sicilian Defense: Taimanov Variation,B46,travelkhorasan,travelkhorasan,1852,Mouseslippin_Jimmy,mouseslippin_jimmy,1778,2022-09-12 10:16:41.479,2022-09-12 10:17:35.274
vpfw1p8e,True,standard,blitz,blitz,1662977721078,1662977796502,mate,white,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6 Bg5 e6 Qd2 Qb6 Bxf6 gxf6 O-O-O h5 Kb1 Bd7 Qe3 Bh6 f4 e5 Nf5 Bxf4 Qxb6 Bxf5 exf5 Nd7 Qxd6 Rd8 Nd5 Bh6 Nxf6+ Nxf6 Qxd8#,,Sicilian Defense: Najdorf Variation,B95,Mayank26,mayank26,1526,Mouseslippin_Jimmy,mouseslippin_jimmy,1787,2022-09-12 10:15:21.078,2022-09-12 10:16:36.502
9VR8p87Z,True,standard,blitz,blitz,1662977338118,1662977696223,outoftime,black,d4 d5 Bg5 Bf5 Nf3 Nd7 Nbd2 Ngf6 e3 c6 Be2 e6 O-O Qc7 Bf4 Bd6 Bxd6 Qxd6 c4 dxc4 Nxc4 Qc7 Rc1 Bg4 Qd3 h5 h3 O-O-O Nfe5 Kb8 a4 Nxe5 Nxe5 Nd7 Nxf7 Nc5 Qg6 Bxe2 Nxh8 Bxf1 Kxf1 Rxh8 Rxc5 b6 Rxh5 Rxh5 Qxh5 c5 Qe8+ Kb7 Qxe6 cxd4 Qd5+ Kb8 Qxd4 Qc1+ Ke2 Qc2+ Kf3 Qf5+ Qf4+ Qxf4+ Kxf4 Kb7 b4 Kc6 Ke5 a5 b5+ Kc5 f4 Kb4 Kd4 Kxa4 Kc4 Ka3 e4 a4 Kc3 Ka2 Kc2 Ka3 e5 Kb4 Kb2 Kc5 Ka3 Kxb5 g4 Kc5 h4 b5 h5 Kd5 g5 Ke6 Kb4 Kf5 e6 Kxe6 h6 gxh6 gxh6 Kf6 h7 Kg7 f5 Kxh7 Kxb5 a3,,Queen's Pawn Game: Levitsky Attack,D00,Mouseslippin_Jimmy,mouseslippin_jimmy,1793,tsbg,tsbg,1788,2022-09-12 10:08:58.118,2022-09-12 10:14:56.223
Pv45f8Yg,True,standard,blitz,blitz,1662976948353,1662977312469,outoftime,white,d4 e6 c4 b6 Nf3 Bb7 Nc3 Nf6 Bg5 Be7 e3 O-O Bd3 c5 O-O h6 Bxf6 Bxf6 d5 Bxc3 bxc3 exd5 cxd5 Bxd5 Bh7+ Kxh7 Qxd5 Nc6 Rad1 Qf6 Qxd7 Ne5 Nxe5 Qxe5 Qd3+ Kg8 Qc4 Rad8 a4 Rfe8 g3 Qe4 Rxd8 Qxc4 Rxe8+ Kh7 a5 Qxc3 axb6 axb6 h4 b5 h5 b4 Rd1 b3 Rdd8 g6 hxg6+ Kxg6 Rg8+ Kf6 Rb8 b2 Kg2 Qe5 Rb6+ Kf5 g4+ Ke4 f3+ Kxe3 Rb3+ Kd2 Rd8+ Kc1 Rdb8 b1=Q Rxb1+,,English Defense,A40,Mouseslippin_Jimmy,mouseslippin_jimmy,1787,Tatendad,tatendad,1746,2022-09-12 10:02:28.353,2022-09-12 10:08:32.469
PYgks22w,True,standard,blitz,blitz,1662976616878,1662976940986,mate,black,e4 c5 c3 d5 d4 dxe4 Bf4 Nf6 Bc4 e6 Ne2 Nc6 O-O Be7 Re1 O-O Ng3 cxd4 Nxe4 Nxe4 Rxe4 dxc3 Nxc3 Qxd1+ Rxd1 Rd8 Rxd8+ Bxd8 Be3 a6 Ne2 Bf6 Ng3 Bxb2 Nh5 b5 Bb3 Bb7 Rg4 Rd8 g3 Ne7 h4 Nf5 Bf4 Rd4 Bc2 e5 Bxf5 Rd1+ Kh2 Rh1#,,Sicilian Defense: Alapin Variation,B22,Caluhxi,caluhxi,1787,Mouseslippin_Jimmy,mouseslippin_jimmy,1782,2022-09-12 09:56:56.878,2022-09-12 10:02:20.986
q4dH1mCz,True,standard,blitz,blitz,1662976392980,1662976604968,mate,black,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6 Bg5 e6 Qf3 Be7 O-O-O Qb6 Bc4 Bd7 Nb3 Qc7 Bxf6 Bxf6 h4 Qxc4 e5 Bxe5 Qxb7 Bc6 Qc7 O-O Na5 Qf4+ Kb1 Bxc3 Nxc6 Nxc6 Qxc6 Rab8 Qxc3 Rfc8 Qa3 d5 Qxa6 Qxf2 Rhf1 Qxc2+ Ka1 Qxb2#,,Sicilian Defense: Najdorf Variation,B95,Ercan2011,ercan2011,1802,Mouseslippin_Jimmy,mouseslippin_jimmy,1776,2022-09-12 09:53:12.980,2022-09-12 09:56:44.968
EdqZ4rTW,True,standard,blitz,blitz,1662975743672,1662976349784,outoftime,black,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6 Be3 Ng4 Bg5 h6 Bh4 g5 Bg3 Bg7 f3 Ne5 h4 Nbc6 Qd2 e6 Nxc6 bxc6 O-O-O d5 exd5 cxd5 Ne4 Qb6 Nc3 gxh4 Bxh4 Ng6 Na4 Qc6 b3 Bd7 Bf2 Rb8 Nc5 Qc7 Nxa6 Qc8 Nxb8 Qxb8 Qa5 h5 g4 h4 Bd4 Qf4+ Kb1 Bxd4 Qa8+ Ke7 Qa3+ Kf6 Bd3 Be5 Rhf1 Qd4 Kc1 Qa1+ Kd2 Qd4 f4 Bxf4+,,"Sicilian Defense: Najdorf Variation, English Attack, Anti-English",B90,hoombaba,hoombaba,1384,Mouseslippin_Jimmy,mouseslippin_jimmy,1775,2022-09-12 09:42:23.672,2022-09-12 09:52:29.784
rXARlFZR,True,standard,blitz,blitz,1662975123362,1662975696419,outoftime,black,d4 e5 dxe5 Bc5 Nf3 d6 exd6 Ne7 dxe7 Bxf2+ Kxf2 Qxd1 Bd2 Qxc2 Nc3 Qxb2 Rb1 Qa3 g3 Qxe7 e4 O-O Bc4 Bg4 Kg2 Qd6 Bf4 Qc5 Ne5 c6 Rxb7 Be6 Na4 Qa3 Bb3 Bxb3 axb3 Qa2+ Kh3 f6 Ng4 h5 Ne3 Na6 Nf5 Qe2 Rxg7+ Kh8 Rg6 Qxe4 Rh6+ Kg8 Nd6 Qxh1 Rg6+ Kh7 Rh6+ Kg7 Rg6+ Kxg6,,Englund Gambit,A40,Mouseslippin_Jimmy,mouseslippin_jimmy,1779,Superfitomada,superfitomada,1867,2022-09-12 09:32:03.362,2022-09-12 09:41:36.419
uO72N6DO,True,standard,blitz,blitz,1662974728660,1662975108561,mate,black,d4 Nf6 e3 e6 c3 d5 Qb3 c5 Nf3 c4 Qd1 Be7 Ne5 Nc6 Qf3 O-O h3 Qc7 g4 b5 g5 Ne4 h4 b4 h5 f6 g6 fxe5 gxh7+ Kh8 Qg4 Nxf2 Qg2 exd4 Rg1 Bh4 Qxg7+ Qxg7 Rxg7 Kxg7 exd4 Nd3+ Kd2 Rxf1 Kc2 Rxc1+ Kd2 bxc3+ bxc3 Rb8 h8=Q+ Kxh8 h6 e5 dxe5 Ncxe5 Ke3 Bg5+ Kd4 Nf3+ Kxd5 Nb2 Ke4 Bb7+ Kf5 Rf8+ Ke6 Re1+ Kd7 Bf4 a3 Nd3 a4 Nc5#,,Indian Defense,A45,fairozamodak,fairozamodak,1270,Mouseslippin_Jimmy,mouseslippin_jimmy,1778,2022-09-12 09:25:28.660,2022-09-12 09:31:48.561
lSFspBks,True,standard,blitz,blitz,1662973872239,1662974430268,resign,black,d4 Nf6 Bg5 e6 e4 Be7 Nd2 d5 Bxf6 Bxf6 Ngf3 dxe4 Nxe4 O-O Qd2 Nc6 Nxf6+ Qxf6 O-O-O b6 Re1 Bb7 Ne5 Rad8 c3 Qe7 Bd3 Nxe5 Rxe5 c5 Rhe1 cxd4 cxd4 Rc8+ Kb1 Qd6 h4 Kh8 Qf4 Qb4 h5 Bd5 h6 Rg8 Qxf7 Qa4 Rxd5 exd5 hxg7+ Rxg7 Qxd5 Qc6 Qe5 Qxg2 f4 Qd2 f5 Qxd3+ Ka1 Qd2 Rb1 Qg5 Qe6 Rcg8 f6 Rg6 Qe7 Qxf6 Qxa7 Qxd4 Rh1 Rg1+,,"French Defense: Classical Variation, Burn Variation, Main Line",C11,Mouseslippin_Jimmy,mouseslippin_jimmy,1785,subhankar,subhankar,1720,2022-09-12 09:11:12.239,2022-09-12 09:20:30.268
a9YytnW4,True,standard,blitz,blitz,1662923132863,1662923419120,outoftime,white,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6 f4 e5 Nf3 Nc6 Be2 Be7 O-O O-O Kh1 h6 Qe1 Qc7 f5 b5 Bd2 Bb7 Rc1 Na5 Nd5 Nxd5 exd5 Nc4 Bxc4 Qxc4 b3 Qxd5 c4 bxc4 bxc4 Qc6 Qg3 Kh8 c5 dxc5 Qxe5 Bd6 Qe2 Rae8 Qf2 Qd5 Qh4 Qxf5 Bxh6 gxh6 Qxh6+ Qh7 Qxd6 Re2 Qf6+,,"Sicilian Defense: Najdorf Variation, Amsterdam Variation",B93,Pa2ng_5718,pa2ng_5718,1789,Mouseslippin_Jimmy,mouseslippin_jimmy,1791,2022-09-11 19:05:32.863,2022-09-11 19:10:19.120
H3cD0SXJ,True,standard,blitz,blitz,1662916811980,1662917130683,resign,white,e4 e6 d3 d5 Nd2 Nf6 Ngf3 c5 g3 Nc6 Bg2 d4 O-O Be7 Re1 O-O e5 Nd5 h4 f5 Nf1 f4 Kh2 fxg3+ fxg3 Bd7 Qe2 Ne3 Nxe3 dxe3 Qxe3 Nd4 Nxd4 cxd4 Qxd4 b6 Bxa8 Qxa8 Qe4 Bc6 Qe2 Qd8 Bf4 Bxh4 Qh5 Be7 Qg4 Qd5 Re2 g6 c4 Qd7 Rd1 Rf5 Red2 Rh5+ Kg1 Qd4+ Kf1 Rh1+ Ke2 Rxd1 Kxd1 Qg1+ Kc2 Qf1 Qxe6+ Kf8 Qxc6 Qh3 Rf2 g5 Bxg5+ Kg7 Bxe7 Qxg3 Qf6+ Kg8 Qf7+ Kh8 Bf6+,,French Defense: King's Indian Attack,C00,Mouseslippin_Jimmy,mouseslippin_jimmy,1786,bucanero57,bucanero57,1762,2022-09-11 17:20:11.980,2022-09-11 17:25:30.683
bHurtDnk,True,standard,rapid,rapid,1662910022997,1662911097178,outoftime,white,e4 c5 d3 Nc6 Nf3 d6 c3 e5 Be3 Bg4 Nbd2 Nge7 h3 Bh5 g4 Bg6 Ng5 h6 Ngf3 Ng8 g5 f5 gxf6 Nxf6 Rg1 Bh5 Be2 Be7 Rxg7 Qb6 Qb3,,Sicilian Defense,B20,fantast1k_es,fantast1k_es,1500,Mouseslippin_Jimmy,mouseslippin_jimmy,1384,2022-09-11 15:27:02.997,2022-09-11 15:44:57.178
uYJr7LkI,True,standard,rapid,rapid,1662908021129,1662909483629,mate,white,e4 e5 Nf3 a6 d4 Bb4+ Nc3 Bd6 dxe5 Bc5 Qd5 Bb6 Bc4 Qe7 Bg5 f6 Bh4 c6 Qd2 Qb4 Bb3 g5 Bg3 a5 exf6 Nxf6 O-O a4 Bd6 Nxe4 Rae1 Kd8 Rxe4 Qa5 Bb4 Qf5 Qd6 Re8 Rxe8+ Kxe8 Qe7#,,King's Knight Opening,C40,Mouseslippin_Jimmy,mouseslippin_jimmy,1271,daveeboyy,daveeboyy,1190,2022-09-11 14:53:41.129,2022-09-11 15:18:03.629
k1b8aB7f,True,standard,blitz,blitz,1662907602562,1662907906551,resign,black,e4 e6 d3 d5 Nd2 Be7 Ngf3 Nf6 g3 O-O Bg2 c5 O-O Nc6 e5 Nd7 Re1 Qc7 Qe2 f6 exf6 Nxf6 Ne5 Nxe5 Qxe5 Bd6 Qe2 e5 c4 Bg4 f3 Be6 cxd5 Nxd5 Nc4 Rae8 Bg5 Bf5 f4 Nb4 Be4 exf4 Bxf4 Bxf4 gxf4 Qxf4 Qf2 Qg5+ Qg2 Qh5 Bxf5 Qxf5 Nd6 Rxe1+ Rxe1 Qxd3 Nxb7 c4 Nc5 Qd4+ Kh1 Qxc5 Re6,,French Defense: King's Indian Attack,C00,Mouseslippin_Jimmy,mouseslippin_jimmy,1790,Patrick096,patrick096,1886,2022-09-11 14:46:42.562,2022-09-11 14:51:46.551
2lwTAY22,True,standard,blitz,blitz,1662849390763,1662849580983,outoftime,black,f4 d5 Nf3 e6 d4 Nc6 e3 Nf6 Bb5 Ne4 O-O a6 Ba4 Be7 Ne5 O-O Nxc6 bxc6 Bxc6 Rb8 Ba4 c5 c3 cxd4 exd4 Qb6 Kh1 Bb7 Bc2 Rfc8 Bxe4 dxe4 Nd2 e3 Nf3 Qc6 Qe2 Ba8 Bxe3 h6 Ne5 Qd5 c4 Qb7 b3 f6 Nf3 Bb4 Rfd1 Bc3 Rac1 Bb4 d5 exd5 cxd5 Qf7 Rxc8+ Rxc8 Qxa6 Bb7 Qb5 Bf8 d6 Rd8 Qc4 Qxc4 bxc4 Bc6 c5 Ra8 Rd2 Rb8 Kg1 Rb1+ Kf2 Rb8 Nd4 Ba4 Ne6 Kf7 Nc7 Rd8 Bd4 g5 fxg5 fxg5 g4 Kg6 Kg3 Bg7 Bxg7 Kxg7 Re2 Kf7 Re7+ Kf6,,Bird Opening: Dutch Variation,A03,EarlBrume,earlbrume,1788,Mouseslippin_Jimmy,mouseslippin_jimmy,1784,2022-09-10 22:36:30.763,2022-09-10 22:39:40.983
eDyWnEuL,True,standard,blitz,blitz,1662849020181,1662849384659,outoftime,black,e4 c6 d4 d5 exd5 cxd5 Nf3 Nc6 Bd3 Nf6 O-O Bg4 c3 e6 Bg5 Bd6 Nbd2 h6 Bh4 O-O Qb3 b6 Rae1 Rc8 Bb1 Na5 Qc2 Nc4 Bxf6 Bf5 Qc1 Qxf6 Nxc4 Rxc4 Ne5 Bxe5 Rxe5 Bxb1 Qxb1 Rfc8 f4 b5 f5 exf5 Rfxf5 Qg6 a3 a5 Rf1 b4 axb4 Qxb1 Rxb1 axb4 Rxd5 bxc3 bxc3 Rxc3 Rd1 Rc1 Rxc1 Rxc1+ Kf2 Kf8 Rd7 Rc2+ Kf3 Ke8 Rd5 Ke7 g4 f6 h4 Ke6 Rd8 Rc3+ Ke4 Rg3 d5+ Ke7 Ra8 Rxg4+ Kf5 Rxh4 Ra6 Rh5+ Kg6 Re5 Kxg7 Rxd5,,Caro-Kann Defense: Exchange Variation,B13,Mouseslippin_Jimmy,mouseslippin_jimmy,1789,nicholaipushkin,nicholaipushkin,1812,2022-09-10 22:30:20.181,2022-09-10 22:36:24.659
kstwNbol,True,standard,blitz,blitz,1662848599499,1662848938174,outoftime,white,e4 c5 f4 d5 e5 Nc6 Nf3 h6 h3 Bf5 Be2 e6 O-O Nge7 c3 Bh7 d4 Nf5 Na3 a6 Nc2 Be7 Qe1 Qb6 g4 cxd4 cxd4 Nfxd4 Ncxd4 Nxd4 Nxd4 Qxd4+ Qf2 Qa4 b3 Qc6 Bb2 O-O f5 exf5 gxf5 Bc5 Bd4 Bxd4 Qxd4 Rac8 f6 g5 Bf3 Qc5 Rad1 Qxd4+ Rxd4 Rc2 a4 Rc3 Bxd5 Rxh3 Rg4 Rc8 e6 Kf8 exf7 Rc2 Bc4 Bd3 Re1 Re2 Rxe2 Bxe2 Bxe2 Rxb3 Bc4 Rb1+ Kf2 Rb4 Re4,,Sicilian Defense: McDonnell Attack,B21,Usmonov1985,usmonov1985,1808,Mouseslippin_Jimmy,mouseslippin_jimmy,1795,2022-09-10 22:23:19.499,2022-09-10 22:28:58.174
yc9UU14Y,True,standard,blitz,blitz,1662848408805,1662848587903,mate,black,e4 a5 Nf3 b6 d4 Bb7 Bd3 Nf6 Nbd2 e6 O-O Be7 Re1 Nc6 Nf1 d6 c3 h5 Bg5 Qd7 h4 O-O-O Rb1 Ng4 Bxe7 Qxe7 Ng5 f6 Nf3 g5 hxg5 fxg5 Qd2 Rdg8 N1h2 Nd8 d5 e5 b4 a4 Qc2 Nxh2 Nxh2 h4 Ng4 h3 g3 h2+ Kh1 Qf7 Rf1 Qf3#,,Ware Defense,B00,Mouseslippin_Jimmy,mouseslippin_jimmy,1804,Abdhatm,abdhatm,1577,2022-09-10 22:20:08.805,2022-09-10 22:23:07.903
XioqDDog,True,standard,blitz,blitz,1662848029789,1662848384002,mate,black,d4 Nf6 c4 e6 Nc3 Bb4 e4 Nxe4 Qb3 Bxc3+ bxc3 b6 Bd3 f5 Nf3 d6 O-O O-O Qc2 Bb7 d5 exd5 cxd5 Bxd5 c4 Bb7 Bb2 Nd7 Nd4 Ndc5 f3 Nxd3 Qxd3 Nc5 Qc3 Qg5 g3 Rae8 f4 Qg4 Rae1 Ne4 Qb3 Kh8 a4 a5 c5 dxc5 Nb5 Re7 Be5 Qh3 Nxc7 Nd2 Qd5 Bxd5 Nxd5 Ne4 Nxe7 Rd8 Rd1 Rxd1 Rxd1 h6 Rd8+ Kh7 Rd7 Qg4 Nd5 Qd1+ Kg2 Qe2+ Kg1 Qf2+ Kh1 Qf1#,,Nimzo-Indian Defense: Dilworth Gambit,E20,Epickur,epickur,1783,Mouseslippin_Jimmy,mouseslippin_jimmy,1798,2022-09-10 22:13:49.789,2022-09-10 22:19:44.002
3Wxq9xkE,True,standard,blitz,blitz,1662847718137,1662848000063,mate,white,e4 c5 Bc4 e6 Nf3 a6 a4 Nc6 Nc3 Qc7 d3 Nf6 Be3 Be7 O-O O-O Qd2 d6 Bf4 b6 b3 Na5 d4 Nxc4 bxc4 cxd4 Nxd4 e5 Nf5 exf4 Nxe7+ Qxe7 Rfe1 f3 gxf3 Be6 Nd5 Qd8 Rab1 Nxd5 cxd5 Bh3 Qf4 h6 Qg3 Qg5 Qxg5 hxg5 Rxb6 Rfd8 Reb1 f5 Rc6 fxe4 fxe4 Re8 f3 g4 Rbb6 gxf3 Rxd6 Rxe4 Kf2 Bg2 Rg6 Re2+ Kg1 Rxc2 Rb7 Kf8 Rgxg7 Re8 Rbf7#,,Sicilian Defense: Bowdler Attack,B20,raso93,raso93,1804,Mouseslippin_Jimmy,mouseslippin_jimmy,1804,2022-09-10 22:08:38.137,2022-09-10 22:13:20.063
OIVgcfD9,True,standard,blitz,blitz,1662847458222,1662847509248,resign,black,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 Nf6 Nc3 e6 Be3 Bb4 Qd2 Nxe4 Qd1 Nxc3 bxc3 Bxc3+ Bd2 Bxd4,,Sicilian Defense: Four Knights Variation,B45,Mouseslippin_Jimmy,mouseslippin_jimmy,1810,JordiArkano,jordiarkano,1807,2022-09-10 22:04:18.222,2022-09-10 22:05:09.248
lanSE0YK,True,standard,blitz,blitz,1662840610880,1662840713453,timeout,black,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 d6 c4 e5 Nxc6 bxc6 Nc3 f6 Be3 Ne7 Qd2 Ng6 g3 Be7 Bg2 O-O O-O Be6 b3 c5 h3 Qc8 Kh2 a5 f4 exf4 gxf4 Nh4,,Sicilian Defense: Open,B32,Mouseslippin_Jimmy,mouseslippin_jimmy,1814,refisxakistacxo,refisxakistacxo,1914,2022-09-10 20:10:10.880,2022-09-10 20:11:53.453
95dN7WOf,True,standard,blitz,blitz,1662750119461,1662750630338,resign,white,d4 Nf6 e3 d5 c3 Bf5 Bd3 Bg6 Bxg6 hxg6 Qd3 Nc6 Qb5 Qc8 h3 a6 Qd3 Qd7 Qd1 O-O-O Nf3 Ne4 Nbd2 Nd6 Nb3 b6 Qe2 Kb7 Bd2 f6 a3 Re8 Qd3 e5 Qxg6 Rh6 Qg3 Ne4 Qh2 exd4 cxd4 Bd6 Qg1 Na7 Rc1 Qa4 Na1 Nb5 Qf1 Nxd2 Kxd2 Bf8 Qd3 Nd6 Qc2 Qb5 Kd1 Rc8 Qb3 Qa5 Nc2 Nc4 Ke2 Rg6 Kf1 Bd6 Qd3 Rh8 Qxg6 Nd2+ Nxd2 Qxd2 Re1 Qxc2 Qxc2,,Queen's Pawn Game,D00,Ovoko,ovoko,1875,Mouseslippin_Jimmy,mouseslippin_jimmy,1819,2022-09-09 19:01:59.461,2022-09-09 19:10:30.338
gMPB8B4U,True,standard,blitz,blitz,1662749630270,1662750097479,resign,black,e4 e5 Nf3 Nc6 d3 Nf6 g3 Bc5 Bg2 h6 Nbd2 d6 c3 Bb6 O-O O-O a4 a6 h3 Be6 Qe2 Re8 Kh2 d5 Nh4 Qd7 f4 dxe4 dxe4 exf4 gxf4 Rad8 f5 Bd5 Re1 Ne5 b4 Bc6 b5 axb5 axb5 Bxb5 Qd1 Nd3 c4 Qd6+ e5 Rxe5 Rf1 Re1+ Kh1 Rxd1,,King's Knight Opening: Normal Variation,C44,Mouseslippin_Jimmy,mouseslippin_jimmy,1820,AlexRodin,alexrodin,2128,2022-09-09 18:53:50.270,2022-09-09 19:01:37.479
IDkq5TGn,True,standard,blitz,blitz,1662749373394,1662749625080,mate,black,e4 c5 b4 b6 bxc5 bxc5 Nc3 Nc6 Bc4 e6 Nf3 a6 O-O Qc7 d3 Nf6 Bg5 Be7 Re1 O-O e5 Ne8 Bxe7 Nxe7 Ne4 d5 exd6 Nxd6 Nxd6 Qxd6 Qe2 Nf5 c3 Bb7 Ne5 Rab8 f3 Kh8 Rab1 f6 Ng4 e5 Ne3 Ne7 Qf2 Rfd8 Qh4 Nd5 Nf5 Qd7 g4 Nf4 Re3 Bd5 Rxb8 Rxb8 Bxd5 Qxd5 c4 Rb1+ Re1 Rxe1+ Qxe1 Qxf3 Qb1 Qg2#,,Sicilian Defense: Wing Gambit,B20,Obelixbg,obelixbg,2029,Mouseslippin_Jimmy,mouseslippin_jimmy,1812,2022-09-09 18:49:33.394,2022-09-09 18:53:45.080
T7v1paOj,True,standard,blitz,blitz,1662749260108,1662749365290,resign,white,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6 g3 g6 Bg2 Bg7 O-O O-O a4 Nbd7 Re1 e6 b3 Qc7 Bb2 b6 e5 Nd5 Nxd5 exd5 Bxd5 Bb7 exd6 Qb8 Nc6 Bxc6 Bxg7 Kxg7 Bxc6 Qc8 Qd4+,,"Sicilian Defense: Najdorf Variation, Zagreb Variation",B91,IvanMarinkovic,ivanmarinkovic,2479,Mouseslippin_Jimmy,mouseslippin_jimmy,1812,2022-09-09 18:47:40.108,2022-09-09 18:49:25.290
h9668lHr,True,standard,blitz,blitz,1662748922942,1662749246847,resign,black,e4 e6 d3 d5 Bd2 c5 Bc1 Nc6 Nd2 Bd6 Ngf3 Nf6 g3 O-O Bg2 b6 O-O Bb7 Re1 Ne5 h3 Nxf3+ Nxf3 e5 Nd2 d4 Kh2 Ne8 Nf3 f5 Bg5 Qd7 exf5 Rxf5 Bd2 Qf7 Nh4 Rxf2 Rf1 Bxg2 Nxg2 Nc7 Rxf2 Qxf2 Qe1 Rf8 Kh1 Ne6 Nh4 Ng5 Bxg5 h6 Bd2 g5 Ng2 e4 dxe4 Bxg3 Qxf2 Rxf2 Rd1 Be5 h4 Kg7 Kg1 Re2 hxg5 hxg5 Bxg5 Rxc2 Nh4 Rxb2 Bd8 Rxa2 Nf5+ Kf7 Be7 Re2 Bd6 Bxd6 Nxd6+ Ke6 Nc8 Rxe4 Nxa7 Kd5 Rc1 b5 Nxb5 Re2 Nc7+ Kd6 Nb5+ Kd5 Nc7+ Kc6 Ne6 Rxe6 Kf1 Kd5 Kf2 c4,,French Defense: King's Indian Attack,C00,Mouseslippin_Jimmy,mouseslippin_jimmy,1815,Kronos8,kronos8,1971,2022-09-09 18:42:02.942,2022-09-09 18:47:26.847
c29S6dph,True,standard,blitz,blitz,1662748621583,1662748915558,outoftime,black,e4 d5 exd5 c6 Nc3 Nf6 d4 Nxd5 Nf3 Bg4 h3 Bh5 Be2 e6 O-O Bd6 Nxd5 cxd5 c3 Nd7 Qb3 O-O Qxb7 Nf6 Bg5 h6 Bxf6 gxf6 b3 Kh8 Rfe1 Rg8 Nh2 Bxh2+ Kxh2 Qd6+ Kh1 Bg6 Bf3 Rac8 Rac1 Rc7 Qb5 Rgc8 c4 dxc4 Rxc4 Rxc4 bxc4 Qxd4 Rc1 Qxf2 c5 e5 Qb7 Rg8 c6 e4 c7 exf3 Qxf3 Qxf3 gxf3 Rc8 f4 Be4+ Kg1 f5 Kf2 Kg7 h4 Kf6 Ke3 Ke7 Kd4 Kd7 a3 Rxc7 Rxc7+ Kxc7 Ke5 a5 Kf6 Kc6 Kxf7 Kb5 Kg7 Ka4 Kxh6 Kxa3 Kg7 Kb2 h5 a4 h6 a3 h7 a2 h8=Q a1=Q Kf7+ Kb1 Qb8+ Qb2 Qxb2+ Kxb2 Kf6 Kc2 Ke5 Kd3 Kd6 Ke3 Ke5 Kf3 Kd4 Kxf4 Kc3 Kg3 Kd2 f4 Ke1 Kg2,,"Alekhine Defense: Scandinavian Variation, Geschev Gambit",B02,Mouseslippin_Jimmy,mouseslippin_jimmy,1818,Ruslan-Obelchak,ruslan-obelchak,2000,2022-09-09 18:37:01.583,2022-09-09 18:41:55.558
